risk_tolerance,investment_experience,liquidity_needs,time_spent,first_deposit_amount,time_horizon,churned_01
5,3,5,17.1521166667,1000.0,5,0
5,3,3,110.508133333,100.0,5,0
1,3,5,8.70636666667,100.0,1,0
3,3,5,18.5995833333,10.0,1,0
5,1,3,6.08946666667,2500.0,1,0
3,1,5,11.2662833333,10.0,3,0
3,5,5,0.0,200.0,1,0
5,3,5,15.97765,50.0,5,0
5,3,1,29.7178166667,100.0,1,0
5,3,1,12.8683833333,94.11,3,0
3,3,5,0.0,1000.0,1,0
3,5,3,113.972933333,20000.0,1,0
5,1,5,0.0,400.0,5,0
5,3,5,16.2857833333,100.0,1,0
3,3,5,9.6134,100.0,3,0
3,3,5,29.8519666667,1000.0,5,0
5,1,5,17.31525,5.0,3,0
5,3,5,8.18806666667,10.0,1,0
3,1,5,59.6622333333,200.0,1,0
5,1,3,2.77103333333,100.0,1,0
5,5,5,6.18223333333,1000.0,1,0
5,3,5,47.5946,150.0,1,0
3,3,5,14.6630333333,250.0,1,0
5,3,5,47.93445,200.0,1,0
5,3,5,19.12925,100.0,1,0
5,1,5,27.0699,200.0,1,0
3,1,5,0.0,50.0,5,0
5,3,5,40.1716333333,500.0,5,0
5,3,5,4.96768333333,100.0,5,0
5,5,5,24.7548333333,300.0,3,0
5,1,3,2.89743333333,300.0,1,0
5,3,5,0.0,100.0,1,0
3,3,5,3.95216666667,100.0,1,0
5,3,5,43.2286166667,40.0,3,0
3,5,5,1.55276666667,100.0,3,0
5,1,5,9.22181666667,1500.0,5,0
5,1,5,4.35708333333,1000.0,5,0
5,3,5,1.48638333333,20.0,5,0
5,3,3,4.64168333333,250.0,3,0
5,3,5,196.0195,500.0,5,0
5,5,5,0.0,500.0,3,0
3,3,3,51.0222833333,500.0,5,0
5,1,5,9.73398333333,50.0,1,0
5,3,5,32.0458666667,200.0,1,0
5,1,5,15.14205,80.0,1,0
5,1,5,15.3094166667,200.0,3,0
5,1,3,102.07195,200.0,1,0
5,5,5,22.6102333333,10000.0,5,0
5,5,5,20.5116666667,500.0,1,0
5,3,3,19.42095,100.0,1,0
3,3,5,21.7691,1000.0,5,0
3,1,5,128.041383333,500.0,3,0
5,1,5,0.0,10.0,5,0
5,3,5,55.0576833333,50.0,1,0
5,3,3,8.60961666667,75.0,1,0
5,3,5,0.0,100.0,5,0
3,1,5,24.8926666667,50.0,1,0
3,1,5,0.0,2000.0,3,0
3,3,5,0.0,1000.0,3,0
3,1,5,197.581333333,100.0,1,0
5,5,1,45.76705,25.0,5,0
5,1,3,24.1781166667,20.0,1,0
5,1,5,82.43015,50.0,1,0
5,1,3,6.14528333333,100.0,1,0
3,1,5,0.0,100.0,5,0
5,1,5,0.0,20.0,1,0
3,1,5,17.0946666667,200.0,5,0
3,3,5,16.2131666667,100.0,1,0
5,5,5,219.5883,100.0,1,0
3,3,5,0.0,1000.0,1,0
3,3,5,7.72991666667,50.0,5,0
5,1,1,30.00385,75.0,5,0
5,1,5,155.239366667,100.0,5,0
5,1,3,12.2656833333,50.0,5,0
5,3,5,0.0,2000.0,3,0
3,1,3,22.85075,100.0,1,0
3,1,5,2.68076666667,200.0,1,0
3,3,5,26.3308166667,40.0,1,0
5,3,5,20.9776666667,800.0,1,0
5,3,5,12.8772666667,50.0,1,0
1,1,3,13.56615,25.0,1,0
3,3,5,64.8038333333,100.0,1,0
3,3,5,19.554,200.0,5,0
5,3,5,13.8144666667,100.0,1,0
5,3,3,36.1544,500.0,5,0
5,3,5,0.0,10000.0,5,0
5,1,3,21.8263,100.0,1,0
5,1,3,4.65286666667,500.0,1,0
5,1,5,0.0,500.0,1,0
3,3,5,20.50225,250.0,3,0
5,5,5,8.3682,500.0,5,0
5,1,5,13.9387166667,100.0,1,0
3,1,5,40.5163166667,150.0,3,0
5,1,5,17.6451666667,50.0,1,0
5,3,5,3.3331,100.0,5,0
5,3,5,12.6584166667,60.0,5,0
5,1,5,0.0,50.0,1,0
3,1,5,0.0,10.0,1,0
5,3,5,30.4839333333,200.0,5,0
5,1,5,8.5734,500.0,3,0
5,3,3,35.7624333333,1500.0,1,0
3,1,5,30.6266666667,500.0,5,0
5,5,3,2.89168333333,350.0,3,0
5,3,5,53.7781833333,20.0,1,0
3,1,3,1.12176666667,2.0,1,0
5,1,5,25.8393,250.0,1,0
1,1,5,4.94418333333,1000.0,1,0
5,3,1,29.7035666667,100.0,5,0
5,1,3,34.61835,500.0,1,0
3,1,5,48.65625,400.0,1,0
3,1,5,53.0568333333,300.0,5,0
5,3,5,17.3162833333,300.0,1,0
3,3,5,16.9580666667,50.0,1,0
5,1,5,15.1917166667,100.0,1,0
5,1,5,0.0,1024.0,5,0
3,1,3,3.40956666667,200.0,5,0
5,5,3,67.5038666667,400.0,1,0
3,1,5,2.71545,15.0,1,0
3,3,5,11.9550666667,100.0,1,0
3,1,5,90.6284666667,500.0,1,0
5,5,5,2.56138333333,2500.0,1,0
5,3,3,22.6929833333,3000.0,1,0
5,1,3,77.6598833333,100.0,1,0
5,3,3,16.8682,20.0,1,0
5,3,5,0.0,100.0,1,0
5,3,5,24.2328,500.0,3,0
3,3,5,27.3552,5.0,1,0
5,3,5,10.9545666667,100.0,5,0
5,3,5,0.0,500.0,1,0
3,3,3,4.43708333333,50.0,5,0
5,5,1,0.0,500.0,5,0
3,3,3,13.1316,20.0,1,0
3,3,3,0.433283333333,100.0,3,0
3,3,5,0.0,500.0,3,0
5,5,5,0.0,100.0,1,0
3,3,5,0.0,400.0,1,0
5,3,5,0.0,100.0,5,0
3,3,3,34.0303166667,1000.0,1,0
5,5,5,33.6799,1000.0,5,0
5,3,3,8.771,16.0,1,0
1,1,5,0.0,500.0,1,0
5,5,5,24.19605,1000.0,5,0
1,5,5,1441.93393333,400.0,1,0
5,1,5,0.0,500.0,5,0
5,1,5,14.8665833333,100.0,5,0
5,1,5,3.27538333333,1.0,5,0
5,3,5,6.06705,75.0,1,0
5,5,5,31.9987166667,100.0,5,0
5,5,5,14.0121166667,1000.0,5,0
5,3,3,6.0108,210.0,5,0
3,3,3,33.2843166667,100.0,1,0
3,3,5,43.2134166667,100.0,1,0
5,5,5,1313.18081667,1000.0,5,0
3,5,5,0.0,100.0,1,0
5,5,5,0.0,3000.0,1,0
3,3,3,38.7822,100.0,1,0
5,3,5,15.1848333333,15.0,5,0
5,5,5,0.0,200.0,3,0
3,3,3,30.7661833333,100.0,1,0
5,1,5,15.8707833333,500.0,1,0
5,1,5,5.55638333333,150.0,1,0
5,5,5,0.0,100.0,1,0
5,3,5,7.79716666667,100.0,5,0
3,1,3,0.564733333333,100.0,1,0
3,3,5,8.78855,20.0,5,0
5,5,5,0.0,50.0,5,0
5,3,5,17.7636,100.0,1,0
3,3,1,63.9110333333,20.0,5,0
3,3,5,3.7572,200.0,1,0
5,3,5,7.0629,50.0,5,0
5,1,5,0.0,500.0,1,0
5,1,3,12.7607666667,50.0,5,0
3,1,3,13.5195666667,150.0,1,0
5,5,5,70.6778833333,95.0,3,0
3,5,3,39.3749,4500.0,5,0
3,3,5,0.0,1200.0,3,0
1,5,5,28.9966333333,500.0,1,0
5,5,1,10.65315,100.0,5,0
5,3,5,0.450383333333,100.0,3,0
3,3,5,32.6583166667,75.0,1,0
3,3,5,18.1643666667,100.0,3,0
5,1,3,27.9217333333,100.0,3,0
3,3,5,0.0,100.0,1,0
3,3,3,37.62865,300.0,5,0
3,1,5,12.7898666667,5000.0,1,0
1,1,5,3.64853333333,10.0,1,0
5,1,5,42.6183833333,93.69,3,0
5,1,5,57.3207666667,100.0,1,0
5,5,5,5.41095,4000.0,1,0
5,7,5,0.0,7000.0,3,0
3,1,1,2.79431666667,30.0,1,0
5,7,5,0.0,10.0,5,0
3,3,5,0.0,3000.0,1,0
3,5,1,53.9756,100.0,5,0
5,3,5,18.3316666667,100.0,5,0
3,3,5,17.4221833333,100.0,5,0
5,3,5,14.5719166667,10.0,1,0
5,5,5,79.0164,1000.0,5,0
5,1,5,85.55735,50.0,1,0
5,3,5,0.0,10.0,1,0
3,1,5,2.46608333333,20.0,1,0
1,1,5,0.0,4000.0,1,0
5,3,5,0.0,50.0,1,0
5,3,5,0.0,500.0,3,0
3,1,3,1.17216666667,20.0,5,0
5,3,1,6.08621666667,500.0,1,0
3,1,5,18.73365,50.0,3,0
5,3,5,19.90965,10.0,5,0
5,1,1,48.3917666667,500.0,5,0
5,3,5,0.0,500.0,1,0
5,5,5,4.46303333333,100.0,1,0
5,1,5,0.0,3000.0,3,0
5,5,3,4.82075,1001.41,1,0
5,3,3,9.25715,100.0,3,0
5,5,5,2.22241666667,100.0,1,0
5,3,5,5.00621666667,100.0,3,0
5,5,5,16.5774166667,1000.0,1,0
5,3,3,24.2773166667,614.0,5,0
5,3,5,23.9038,500.0,5,0
5,5,5,11.8635333333,5.0,1,0
5,1,5,93.8170333333,1.0,3,0
3,3,3,44.6022333333,50.0,3,0
5,5,5,11.34965,1000.0,1,0
5,3,3,22.8578333333,500.0,5,0
3,3,1,5.32773333333,50.0,3,0
5,3,5,51.9519,100.0,3,0
5,1,5,0.0,250.0,1,0
5,5,5,5.05478333333,500.0,5,0
5,5,5,37.5501833333,1000.0,3,0
5,3,5,0.0,200.0,5,0
5,5,3,148.715516667,77.43,3,0
5,5,5,0.0,50.0,3,0
5,1,5,8.45925,5.0,1,0
5,3,5,2.48555,300.0,1,0
3,5,3,63.9925,20.0,1,0
5,3,3,24.2554,300.0,5,0
3,3,5,53.60365,50.0,3,0
3,3,3,40.5674166667,100.0,1,0
1,1,5,0.0,3000.0,1,0
3,5,3,37.4539,100.0,1,0
3,3,5,16.6051,100.0,1,0
5,5,5,0.0,250.0,5,0
3,3,5,1.60748333333,100.0,1,0
5,1,5,113.465916667,100.0,1,0
5,5,5,0.0,200.0,5,0
5,1,5,9.89943333333,100.0,1,0
5,3,5,13.1149333333,200.0,5,0
3,5,5,14.7722,100.0,5,0
3,1,3,13.3165166667,5.0,5,0
5,1,5,17.97995,50.0,1,0
3,3,5,126.355833333,1000.0,1,0
5,5,5,0.0,100.0,1,0
5,3,3,58.0087166667,10.0,1,0
5,5,5,31.68275,1000.0,5,0
5,5,5,5.1316,20.0,1,0
5,3,5,0.0,100.0,1,0
5,5,3,0.0,6000.0,1,0
5,5,5,0.0,2000.0,5,0
3,5,5,0.0,120.0,5,0
3,1,5,8.47053333333,5.0,3,0
5,3,5,0.0,2000.0,1,0
3,3,5,3.0821,1000.0,1,0
3,1,5,176.2556,24.72,1,0
5,5,3,76.9569,50.0,5,0
3,3,5,54.30245,20.0,1,0
5,1,5,8.90748333333,1000.0,1,0
3,1,1,19.637,10.0,3,0
3,1,3,8.95055,500.0,1,0
5,1,5,0.0,50.0,5,0
3,1,5,55.4376833333,50.0,1,0
5,3,3,36.3590333333,10.0,5,0
3,1,3,3.47393333333,20.0,5,0
5,5,3,30.3406,5.0,3,0
5,5,1,8.33145,1000.0,1,0
3,1,5,122.860266667,200.0,1,0
1,3,5,0.0,100.0,1,0
5,3,3,20.6256166667,500.0,1,0
1,3,5,22.7581333333,100.0,5,0
3,3,5,33.8960333333,400.0,1,0
5,5,5,7.8301,4000.0,3,0
3,3,5,12.4163833333,50.0,5,0
5,3,5,44.976,100.0,5,0
5,5,5,35.79515,1000.0,5,0
3,3,5,0.0,1000.0,1,0
5,1,5,248.1228,1000.0,1,0
3,3,5,0.0,5000.0,1,0
5,1,5,41.9930166667,50.0,3,0
1,3,5,0.0,100.0,1,0
5,5,5,7.65276666667,1000.0,5,0
5,3,5,8.68173333333,5000.0,5,0
3,5,5,0.0,100.0,1,0
3,1,5,6.90455,100.0,3,0
3,1,5,8.46718333333,700.0,1,0
5,5,3,8.18703333333,3000.0,1,0
5,3,3,7.06425,50.0,1,0
5,3,5,2.27046666667,1250.0,1,0
5,3,5,5.628,100.0,1,0
5,3,5,0.0,600.0,3,0
5,3,5,0.0,1000.0,1,0
5,5,5,58.3198333333,1000.0,5,0
5,3,5,4.5196,500.0,5,0
5,3,5,16.8011333333,500.74,5,0
5,3,1,11.1317833333,200.0,5,0
5,3,5,13.0887666667,2000.0,1,0
5,1,3,45.29385,46.0,1,0
5,1,5,95.0513333333,20.0,5,0
5,3,5,6.0163,2000.0,5,0
5,5,5,0.0,25.0,5,0
5,5,5,22.4287333333,20.0,1,0
5,3,3,29.6707666667,1000.0,1,0
3,3,5,54.5775166667,850.0,1,0
3,3,5,0.0,500.0,1,0
5,3,5,53.3331166667,200.0,1,0
3,5,5,18.2431,250.0,3,0
5,1,5,36.6733833333,200.0,1,0
5,3,5,31.6948333333,500.0,1,0
5,1,5,1.341,500.0,1,0
5,3,5,0.0,100.0,1,0
3,1,5,152.958366667,850.0,1,0
3,3,5,2.117,40.0,1,0
3,5,5,7.4258,100.0,1,0
3,5,5,24.4823333333,200.0,5,0
5,5,3,0.0,5000.0,5,0
5,5,5,56.9555333333,1000.0,1,0
3,3,5,17.30235,100.0,1,0
5,3,5,361.2965,2156.0,1,0
5,1,5,13.72015,33.88,5,0
5,3,5,3.63641666667,2500.0,1,0
3,7,3,0.0,500.0,3,0
5,3,5,16.5704833333,20.0,1,0
3,1,3,9.49938333333,1.0,5,0
5,3,3,49.2106,2500.0,3,0
5,3,5,22.6371,50.0,1,0
5,5,5,0.5797,20.0,5,0
5,1,1,11.8445666667,100.0,1,0
3,1,3,19.9364833333,200.0,1,0
3,1,1,65.1125666667,50.0,1,0
3,1,5,3.07143333333,20.0,1,0
5,5,5,3.29363333333,1500.0,5,0
3,1,3,9.48683333333,80.0,5,0
3,3,5,26.4584333333,200.0,5,0
5,3,5,6.17765,2000.0,1,0
5,5,5,6.7484,50.0,1,0
3,1,5,17.1728333333,100.0,1,0
3,3,5,20.5919833333,100.0,1,0
5,5,5,0.0,500.0,3,0
5,3,3,8.0611,500.0,1,0
5,1,5,0.0,1000.0,5,0
3,3,5,6.51638333333,100.0,1,0
5,5,3,13.9054166667,2000.0,5,0
5,1,3,9.41515,20.0,1,0
5,1,5,8.78608333333,24.0,3,0
5,3,3,12.3164,100.0,3,0
3,3,5,32.8484,2000.0,5,0
5,1,5,67.4779,10.0,5,0
3,3,5,51.2697833333,1000.0,1,0
5,5,5,0.0,100.0,5,0
3,1,5,0.0,100.0,5,0
3,1,5,62.2926,12.0,1,0
3,3,5,101.215283333,1000.0,5,0
5,5,5,42.3473,300.0,5,0
5,5,5,0.0,5000.0,5,0
5,1,5,25.2348833333,50.0,1,0
3,3,5,9.50646666667,20.0,1,0
5,3,5,0.0,250.0,1,0
5,1,1,17.7782833333,50.0,1,0
3,3,5,10.89345,150.0,1,0
5,1,3,81.0755166667,100.0,5,0
5,3,5,17.96455,1000.0,5,0
3,3,5,21.4291166667,1000.0,3,0
3,3,5,1.04718333333,10.0,3,0
3,1,3,36.2303666667,100.0,5,0
3,1,3,26.5727833333,750.0,1,0
5,3,5,61.6663166667,1000.0,1,0
5,1,5,0.420216666667,1000.0,5,0
3,1,3,24.50945,20.0,1,0
3,3,5,5.16328333333,500.0,1,0
1,3,5,10.5728666667,500.0,1,0
5,5,5,0.0,10.0,5,0
5,5,5,0.0,500.0,5,0
3,5,5,197.193166667,1000.0,1,0
5,3,5,6.34765,200.0,1,0
5,3,5,7.68701666667,20.0,1,0
5,3,5,30.9791,100.0,1,0
3,1,3,87.1303166667,5.0,5,0
3,5,5,27.1991666667,100.0,1,0
5,5,5,11.2013,350.0,3,0
5,3,5,0.0,200.0,5,0
5,5,5,48.1052333333,100.0,1,0
5,3,3,8.64033333333,100.0,5,0
5,3,5,35.00465,50.0,3,0
3,1,5,14.7651333333,59.52,3,0
5,3,5,0.3338,15.0,1,0
5,3,3,3.8773,1000.0,3,0
5,1,3,46.0339166667,20.0,1,0
3,3,3,46.9330166667,1000.0,1,0
3,1,5,53.3334166667,50.0,1,0
3,3,3,150.181133333,200.0,5,0
3,3,5,0.0,1000.0,1,0
5,3,5,0.0,50.0,5,0
3,1,5,11.21585,100.0,1,0
3,1,5,42.5425166667,20.0,5,0
3,5,5,10.9504,50.0,1,0
5,3,3,19.37165,20.0,5,0
5,5,5,0.0,100.0,5,0
5,3,5,9.37615,300.0,1,0
5,5,3,2.09536666667,1500.0,5,0
5,3,5,70.3878333333,2000.0,3,0
5,3,5,96.0752166667,1000.0,3,0
5,5,5,72.69915,6000.0,1,0
5,3,5,22.2122166667,100.0,3,0
5,3,3,0.0,2000.0,5,0
5,1,3,59.8965,50.0,3,0
5,1,5,2.96,140.0,3,0
5,3,3,6.69325,1000.0,3,0
5,5,5,18.0661666667,1000.0,5,0
5,1,5,2.87218333333,100.0,5,0
5,3,3,48.0713166667,100.0,1,0
5,3,5,0.0,500.0,5,0
3,3,5,0.0,100.0,1,0
5,5,5,66.1435833333,2500.0,5,0
3,3,5,19.774,100.0,5,0
5,1,5,4.28135,200.0,1,0
5,3,1,14.1349,200.0,5,0
5,1,5,0.0,300.0,5,0
3,1,5,45.3286,200.0,1,0
3,1,1,63.3094,10.0,1,0
3,1,5,49.0389166667,50.0,1,0
5,3,1,18.8658833333,30.0,1,0
5,5,5,0.0,50.0,5,0
5,5,5,0.0,200.0,5,0
5,5,5,13.5317833333,200.0,5,0
5,3,5,9.44473333333,245.1,1,0
3,5,5,0.0,1000.0,1,0
5,1,5,17.27385,200.0,1,0
5,3,5,103.482433333,5.0,5,0
5,5,1,75.3148,54.7,5,0
5,1,5,4.47666666667,20.0,1,0
5,3,5,14.8094333333,500.0,3,0
5,3,5,0.0,20.0,1,0
5,1,3,44.69385,100.0,5,0
5,3,5,0.0,500.0,1,0
5,1,5,89.4679666667,1000.0,1,0
5,3,3,7.88593333333,500.0,1,0
5,3,5,10.5464833333,20000.0,1,0
3,1,5,81.1508333333,150.0,3,0
5,1,3,109.808283333,500.0,1,0
5,3,5,35.1301166667,100.0,5,0
5,1,5,80.9518666667,500.0,1,0
5,3,3,5.33735,219.6,1,0
5,1,5,0.0,100.0,5,0
3,5,5,15.1363166667,500.0,5,0
5,5,5,0.0,2000.0,5,0
5,1,5,6.7801,100.0,1,0
1,1,5,22.1839833333,101.0,1,0
3,3,5,50.8727833333,500.0,3,0
5,1,3,5.13963333333,50.0,1,0
5,1,5,28.36765,25.0,1,0
5,5,3,13.47825,104.0,5,0
3,1,5,65.1282833333,100.0,3,0
5,3,3,11.0095333333,2000.0,5,0
3,1,5,167.510966667,21.0,1,0
3,3,1,49.6412333333,150.0,1,0
1,1,1,7.31823333333,10.0,1,0
3,1,3,5.69048333333,30.0,5,0
5,5,3,12.2573,1000.0,5,0
5,3,3,6.72646666667,500.0,5,0
5,3,5,68.9562833333,5.0,5,0
5,7,5,23.4496333333,1500.0,1,0
3,3,3,14.3873166667,100.0,5,0
3,3,5,9.3635,50.0,1,0
5,1,3,39.1778,500.0,1,0
5,1,5,13.5033833333,10.0,1,0
3,3,5,2.41528333333,500.0,5,0
5,3,5,0.0,45.99,1,0
5,1,5,8.96183333333,100.0,5,0
5,5,5,16.7173833333,1250.0,1,0
3,3,3,37.1393333333,19.98,1,0
3,3,5,65.22045,25.0,5,0
3,3,5,49.95775,30.0,1,0
5,3,5,59.4927,500.0,1,0
5,1,5,28.2375,1000.0,5,0
1,3,5,14.7406833333,500.0,5,0
1,3,5,112.916233333,25.0,3,0
5,1,5,51.3379333333,20.0,5,0
3,3,3,2.28131666667,100.0,1,0
5,3,5,12.38315,35.0,3,0
5,1,5,21.22945,20.0,1,0
5,1,5,25.6581333333,7.76,5,0
5,1,5,22.3869666667,40.0,1,0
5,5,5,0.0,35000.0,1,0
3,3,5,10.5359,20.0,5,0
5,3,3,8.1685,500.0,1,0
5,3,5,3.2045,1000.0,1,0
5,1,3,14.7726833333,100.0,1,0
5,3,5,0.0,50.0,1,0
3,5,3,22.7203833333,10.0,3,0
3,1,5,5.46846666667,250.0,5,0
5,3,3,28.6877333333,50.0,3,0
3,3,5,0.0,250.0,5,0
3,1,5,3.82588333333,5.0,1,0
3,1,3,68.89675,50.0,1,0
5,1,3,40.5646333333,100.0,5,0
5,1,5,140.891566667,10.0,1,0
5,3,3,12.8261333333,500.0,3,0
5,1,5,261.777883333,50.0,5,0
5,3,3,0.0,500.0,5,0
5,1,5,23.3208666667,200.0,1,0
5,3,5,84.1885,200.0,1,0
5,5,5,52.4023333333,7000.0,5,0
3,3,5,6.7202,2000.0,1,0
3,1,5,16.1587333333,105.66,3,0
5,3,5,0.0,500.0,5,0
1,3,5,73.5749833333,300.0,1,0
5,3,5,32.8372,500.0,5,0
5,1,5,51.9237833333,1.0,5,0
5,3,5,12.67625,50.0,1,0
5,5,5,67.7733,300.0,5,0
5,3,5,0.0,75.0,3,0
3,1,1,26.3848166667,20.0,1,0
5,5,5,42.3397166667,148.11,5,0
5,3,1,15.6187166667,254.3,5,0
5,3,5,17.7173333333,200.0,1,0
5,3,5,4.1875,100.0,1,0
3,1,5,20.8217833333,1500.0,3,0
5,1,3,36.7137666667,500.0,5,0
5,5,5,12.1565333333,100.0,3,0
5,5,3,25.2184166667,10000.0,1,0
5,1,1,109.446883333,3000.0,1,0
5,7,5,0.0,2000.0,5,0
5,1,3,19.1370833333,500.0,1,0
3,3,5,27.0196,200.0,1,0
3,1,5,35.5906666667,20.0,5,0
5,5,3,23.2715,200.0,5,0
3,1,5,55.9151,100.0,1,0
5,3,5,15.21885,1000.0,5,0
5,3,5,3.34278333333,1000.0,3,0
3,3,5,233.090683333,200.0,1,0
5,3,5,0.0,100.0,5,0
5,1,3,3.53715,200.0,1,0
5,5,5,37.6936333333,85.27,5,0
3,5,5,23.6824333333,1000.0,3,0
5,1,5,0.0,50.0,1,0
5,1,5,10.3871333333,250.0,5,0
5,1,3,8.75343333333,200.0,3,0
5,5,3,34.3435166667,25.0,1,0
3,3,3,6.72743333333,200.0,5,0
5,3,5,3.7802,100.0,1,0
3,3,5,132.9893,5.0,3,0
3,3,5,21.1813166667,30.0,1,0
5,3,3,18.8930833333,50.0,1,0
3,3,5,26.2723666667,20.0,1,0
5,3,5,0.0,500.0,5,0
5,5,5,35.8010666667,20.0,5,0
3,1,5,10.8569666667,500.0,3,0
3,1,5,4.46275,300.0,1,0
1,3,5,0.0,500.0,1,0
3,3,5,26.7470666667,100.0,3,0
5,1,3,38.5248833333,100.0,1,0
5,3,5,2.91158333333,500.0,1,0
5,3,1,75.17575,100.0,3,0
5,1,3,11.4908166667,50.0,1,0
5,3,5,67.9920333333,500.0,1,0
3,3,5,121.785833333,150.0,3,0
5,1,5,24.92625,5.0,1,0
5,1,5,5.3023,50.0,3,0
5,1,5,18.8494833333,100.0,1,0
1,1,1,103.2918,200.0,5,0
5,3,5,0.0,1.0,5,0
5,1,1,2.32271666667,100.0,5,0
5,7,5,35.5756,5000.0,5,0
3,1,5,6.77175,1.0,5,0
1,5,5,17.6794833333,100.0,5,0
3,5,5,7.80926666667,5.0,5,0
3,1,5,37.0529333333,25.0,1,0
5,1,5,0.0,25.0,1,0
5,3,5,14.3448166667,100.0,5,0
5,3,5,1.10415,1500.0,5,0
5,3,1,50.9571666667,300.0,1,0
5,3,5,0.0,500.0,3,0
3,3,5,0.700133333333,500.0,5,0
3,1,5,8.87516666667,10.0,3,0
5,3,5,1.90331666667,100.0,5,0
5,3,5,1260.21176667,2500.0,3,0
3,3,5,0.0,100.0,3,0
5,5,5,7.9474,20.0,1,0
5,3,5,11.5280666667,2500.0,1,0
3,1,5,40.4195166667,10.0,1,0
3,3,5,14.4786166667,100.0,1,0
5,3,3,9.05983333333,637.75,1,0
5,1,5,0.0,300.0,5,0
3,1,5,0.4708,150.0,3,0
3,1,5,5.19118333333,500.0,1,0
5,5,5,0.0,200.0,1,0
5,5,5,0.0,500.0,5,0
5,1,5,21.7956,50.0,3,0
3,3,3,85.7551166667,150.0,5,0
5,1,5,31.3333666667,175.0,1,0
5,5,5,8.915,10.0,5,0
5,3,5,39.2931833333,1000.0,1,0
1,1,5,54.9034,100.0,1,0
5,1,3,16.6607,25.0,1,0
5,3,3,100.4927,0.01,3,0
5,5,1,55.93325,1000.0,5,0
5,3,5,0.617133333333,1000.0,3,0
5,3,5,0.0,1000.0,5,0
5,5,5,20.2883166667,550.0,1,0
5,3,5,0.0,1000.0,1,0
3,3,5,46.14575,50.0,5,0
5,5,5,19.6067166667,460.0,1,0
5,3,5,83.14205,75.0,1,0
5,1,5,21.7238,3.0,3,0
5,1,5,1.04103333333,50.0,3,0
5,3,5,0.0,50.0,1,0
3,1,3,24.3612833333,10.0,1,0
3,5,3,14.8384666667,100.0,1,0
3,3,3,14.9183833333,20.0,1,0
5,1,5,34.8403166667,25.0,5,0
1,1,5,0.0,100.0,1,0
3,1,5,0.0,10.0,1,0
5,3,5,10.4138166667,500.0,1,0
5,1,5,22.7205666667,10.0,3,0
5,3,5,48.9808666667,175.0,1,0
5,3,5,48.61235,50.0,5,0
5,3,3,141.758333333,50.0,3,0
5,3,5,244.11715,100.0,5,0
5,3,3,0.582583333333,25.0,5,0
3,5,1,9.59535,125.0,1,0
5,1,5,63.2607333333,100.0,5,0
5,1,5,7.47818333333,50.0,5,0
5,3,5,0.0,2000.0,3,0
5,1,5,75.7817833333,42.0,5,0
5,5,5,20.5704,100.0,5,0
5,1,5,11.1546666667,100.0,1,0
3,5,5,30.63445,500.0,1,0
5,5,3,4.57108333333,100.0,3,0
5,5,5,0.588233333333,50.0,3,0
5,5,5,65.7065166667,50.0,5,0
5,5,5,0.0,500.0,5,0
5,5,5,45.5837166667,500.0,3,0
5,5,5,219.114783333,1500.0,3,0
5,1,5,14.5771,200.0,1,0
5,1,5,40.0819666667,50.0,1,0
3,3,3,10.7669,500.0,3,0
3,5,5,21.2464166667,0.1,5,0
5,3,3,205.513066667,45.0,5,0
5,3,5,14.4907166667,10.0,1,0
3,1,5,43.2722166667,50.0,1,0
3,3,5,248.739366667,15.0,3,0
5,1,5,46.4298166667,50.0,3,0
5,3,5,0.0,10.0,5,0
3,1,5,13.0305,75.0,1,0
3,1,5,3.7342,50.0,1,0
5,5,5,133.941216667,100.0,1,0
5,3,5,0.622183333333,10.0,1,0
3,5,5,66.5415666667,300.0,5,0
5,1,5,13.1976666667,500.0,1,0
5,3,5,170.253533333,50.0,3,0
5,1,5,35.5193,300.0,5,0
1,5,3,111.576566667,50.0,3,0
5,3,5,228.249083333,200.0,5,0
3,1,5,20.00745,100.0,1,0
1,3,5,54.9761666667,1.0,1,0
5,1,1,8.58103333333,500.0,5,0
5,5,5,1.55103333333,20.0,5,0
5,1,5,0.0,22.0,5,0
5,5,5,42.2666333333,20.0,1,0
5,1,5,0.0,100.0,1,0
3,3,5,34.0292833333,130.0,1,0
5,3,3,25.0077,60.0,3,0
3,3,5,29.8929833333,500.0,1,0
5,1,5,0.0,200.0,1,0
5,5,5,0.0,100.0,1,0
3,5,5,16.8119666667,70.0,1,0
3,3,5,0.0,100.0,5,0
5,1,5,31.3713666667,150.0,3,0
5,3,5,12.7866666667,100.0,5,0
3,3,5,114.488133333,20.0,1,0
5,3,5,122.81335,100.0,1,0
3,3,5,27.8062333333,20.0,1,0
3,3,5,56.96735,30.0,1,0
3,1,5,0.0,300.0,1,0
3,1,5,982.571716667,500.0,1,0
3,3,5,38.24535,35.0,1,0
3,1,5,27.87485,20.0,5,0
5,5,5,0.0,500.0,5,0
5,1,5,0.0,1500.0,1,0
3,5,3,3.63955,500.0,5,0
5,1,5,5.835,100.0,3,0
5,1,5,0.0,500.0,1,0
5,1,5,52.8677666667,50.0,1,0
5,3,5,0.0,5.0,3,0
5,5,5,0.0,500.0,5,0
1,1,5,16.3322,1000.0,1,0
5,1,3,4.50445,100.0,5,0
1,1,5,7.0873,1000.0,1,0
5,3,5,25.5967833333,200.0,1,0
3,1,5,21.4635666667,2.0,1,0
